source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,wikidata_name,place_of_birth,position_held,occupation,sex_or_gender,country_of_citizenship,wikidata_uri,role,role_en,role_en_reconciled,status,status_en,phase
BRGA818,13121634B,13,12,1634,2969,Jacob,Van Grimberghen,"Jacob, Van Grimberghen",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,14011604,14,1,1604,6108,Lanceloot,Jacobs,"Lanceloot, Jacobs",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14011604,14,1,1604,5940,Fernand,Bert,"Fernand, Bert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14011612,14,1,1612,2902,Maximiliaen,Van der Elst,"Maximiliaen, Van der Elst",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14011612,14,1,1612,6516,Joris,Donckerwolck,"Joris, Donckerwolck",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14011617,14,1,1617,6758,Gaspar,Van Vellhen,"Gaspar, Van Vellhen",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14011617,14,1,1617,6087,Jacques,Roddaert,"Jacques, Roddaert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14011636,14,1,1636,2797,Michiel,De Sainneville,"Michiel, De Sainneville",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14011636,14,1,1636,5874,Jan,Meysens,Joannes Meyssens,Brussels metropolitan area,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1992959,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,14011693,14,1,1693,5340,Jacob,Huysmans,Jacob Huysmans,Antwerp,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q2293923,painter,painter,painter,master,master,start
BRGA818,14021617,14,2,1617,6739,Bartholomeus,Dandelot,"Bartholomeus, Dandelot",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14021617,14,2,1617,490,Antoon,Sallaert,Antoon Sallaert,City of Brussels,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q2339877,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,tapestry designer,,,,,,member,,,
,,,,,,,,,,,drawer,,,,,,member,,,
,,,,,,,,,,,engraver,,,,,,member,,,
BRGA818,14031646,14,3,1646,3048,Jan Baptist,Fabri,"Jan Baptist, Fabri",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14031646,14,3,1646,509,Jacques,Artois,Jacques d'Arthois,City of Brussels,,painter,male,Southern Netherlands,,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,drawer,,,,,,member,,,
BRGA818,14031651,14,3,1651,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,member,member,painter,master,master,start
BRGA818,14041605,14,4,1605,6171,Vincent,Muchet,"Vincent, Muchet",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041605,14,4,1605,6106,Gillis,Claessens,Gillis Claes,,,,male,Netherlands,https://www.wikidata.org/wiki/Q114593974,member,member,member,leermeester,mentor,start
BRGA818,14041606A,14,4,1606,490,Antoon,Sallaert,Antoon Sallaert,City of Brussels,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q2339877,member,member,painter,apprentice,apprentice,start
,,,,,,,,,,,tapestry designer,,,,,,member,,,
,,,,,,,,,,,drawer,,,,,,member,,,
,,,,,,,,,,,engraver,,,,,,member,,,
BRGA818,14041606A,14,4,1606,6059,Michiel,De Bordeaux,"Michiel, De Bordeaux",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14041606B,14,4,1606,6190,Wouter,Janssens,"Wouter, Janssens",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041606B,14,4,1606,6192,Raphael,Coxie,Raphael Coxie,Mechelen,court painter,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q15428865,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,artist,,,,,,member,,,
BRGA818,14041620A,14,4,1620,6446,Lenard,Verbruggen,"Lenard, Verbruggen",,,,,,,member,member,member,master,master,start
BRGA818,14041620A,14,4,1620,6304,Joris,Storm,"Joris, Storm",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,14041620A,14,4,1620,6446,Lenard,Verbruggen,"Lenard, Verbruggen",,,,,,,member,member,member,apprentice,apprentice,former
BRGA818,14041620B,14,4,1620,6604,Peter,Marckan,"Peter, Marckan",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041620B,14,4,1620,6606,Theodoor,Sony,"Theodoor, Sony",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14041620C,14,4,1620,6606,Theodoor,Sony,"Theodoor, Sony",,,,,,,member,member,member,master,master,start
BRGA818,14041620C,14,4,1620,6607,Jan,De Sony,"Jan, De Sony",,,,,,,member,member,member,master,master,
BRGA818,14041620C,14,4,1620,6606,Theodoor,Sony,"Theodoor, Sony",,,,,,,member,member,member,apprentice,apprentice,former
BRGA818,14041620C,14,4,1620,6608,Jacques,Francquart,"Jacques, Francquart",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,14041632A,14,4,1632,6099,Jan,Van Aelst,"Jan, Van Aelst",,,,,,,member,member,member,master,master,start
BRGA818,14041632B,14,4,1632,6103,Johannes Medard,Van der Meren,"Johannes Medard, Van der Meren",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041632B,14,4,1632,2902,Maximiliaen,Van der Elst,"Maximiliaen, Van der Elst",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14041633A,14,4,1633,5915,Antoon,Sapien,"Antoon, Sapien",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041633A,14,4,1633,3249,Joos,Van den Winckel,"Joos, Van den Winckel",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14041633B,14,4,1633,6066,Jan,Uytenhoeven,"Jan, Uytenhoeven",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14041633B,14,4,1633,2915,Lucas,De Kemp,"Lucas, De Kemp",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14051643,14,5,1643,2953,Jan,De Molder,Jan de Molder,,,sculptor,male,Netherlands,https://www.wikidata.org/wiki/Q16853453,member,member,sculptor,apprentice,apprentice,start
,,,,,,,,,,,painter,,,,,,member,,,
BRGA818,14051643,14,5,1643,2795,Jan,Odeyn,"Jan, Odeyn",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14061644,14,6,1644,2998,Simon Francois,Baudewyns,"Simon Francois, Baudewyns",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14061644,14,6,1644,3000,[widow of],Croeystens,"[widow of], Croeystens",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14061679,14,6,1679,5376,Joos,Mossens,"Joos, Mossens",,,,,,,painter,painter,painter,meesterszoon,master's son,start
BRGA818,14071676,14,7,1676,5389,Maerten,De Kerck,"Maerten, De Kerck",,,,,,,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,14081653,14,8,1653,3196,Jan,Gillet,"Jan, Gillet",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14081653,14,8,1653,3107,Jan,Van Opstal,Maurice Roelants,Ghent,,poet,male,Belgium,https://www.wikidata.org/wiki/Q2623297,member,member,member,leermeester,mentor,start
,,,,,,,,,,,writer,,,,,,member,,,
,,,,,,,,,,,politician,,,,,,member,,,
,,,,,,,,,,,journalist,,,,,,member,,,
,,,,,,,,,,,translator,,,,,,member,,,
BRGA818,14081664,14,8,1664,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,painter,painter,painter,leermeester,mentor,start
BRGA818,14081664,14,8,1664,5579,Francois,Volsom,"Francois, Volsom",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,14101608,14,10,1608,6377,Gabriel,Van den Eynde,"Gabriel, Van den Eynde",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14101608,14,10,1608,5947,Philips,Britseels,"Philips, Britseels",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14101615,14,10,1615,5786,Severyn,Diertyts,"Severyn, Diertyts",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14101615,14,10,1615,6516,Joris,Donckerwolck,"Joris, Donckerwolck",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14101625A,14,10,1625,2935,Jacob,Godsvriendt,"Jacob, Godsvriendt",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,14101625A,14,10,1625,6618,Willem,Van den Eynde,Willem Van den Eynde,Herentals,,sport cyclist,male,Belgium,https://www.wikidata.org/wiki/Q1990312,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,14101625B,14,10,1625,6450,Jan,Daret,"Jan, Daret",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14101625B,14,10,1625,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,member,member,painter,leermeester,mentor,start
BRGA818,14111609,14,11,1609,6064,Hans,Goddaert,"Hans, Goddaert",,,,,,,member,member,member,master,master,start
BRGA818,14111610,14,11,1610,6673,Jan,Marco,"Jan, Marco",,,,,,,member,member,member,master,master,start
BRGA818,14111610,14,11,1610,6042,Hendrick,De Vries,"Hendrick, De Vries",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,14111632A,14,11,1632,2994,Jan,Van der Sanden,"Jan, Van der Sanden",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14111632A,14,11,1632,6084,Peter,Coppens,"Peter, Coppens",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14111632B,14,11,1632,6082,Charles,Daret,"Charles, Daret",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14111632B,14,11,1632,2838,Gerard,Van Hoochstadt,"Gerard, Van Hoochstadt",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,14111644,14,11,1644,3013,Jan,Ballais,"Jan, Ballais",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14111644,14,11,1644,2809,Peter,Van der Borcht,Pieter van der Borcht (III),City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q768316,member,member,painter,leermeester,mentor,start
BRGA818,14121601,14,12,1601,6021,Michiel,De Haese,"Michiel, De Haese",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,14121601,14,12,1601,6023,Lenard,Wauwermans,"Lenard, Wauwermans",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15011616,15,1,1616,6811,Willem,Van Immerseel,"Willem, Van Immerseel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15011616,15,1,1616,6042,Hendrick,De Vries,"Hendrick, De Vries",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15011625,15,1,1625,2809,Peter,Van der Borcht,Pieter van der Borcht (III),City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q768316,member,member,painter,master,master,start
BRGA818,15011625,15,1,1625,2809,Peter,Van der Borcht,Pieter van der Borcht (III),City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q768316,member,member,painter,apprentice,apprentice,former
BRGA818,15011625,15,1,1625,5945,Denys,Van Alsloot,Denis van Alsloot,Mechelen,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q904000,member,member,painter,leermeester,mentor,former
BRGA818,15011644,15,1,1644,2991,Francois,Van Niverseel,"Francois, Van Niverseel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15011644,15,1,1644,2979,Jan Baptist,Van Heil,Jan Baptist van Heil,City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1902864,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,tapestry designer,,,,,,member,,,
BRGA818,15011650A,15,1,1650,2941,Carel,Nore,"Carel, Nore",,,,,,,member,member,member,master,master,start
BRGA818,15011650B,15,1,1650,3101,Boudewyn,Bedet,"Boudewyn, Bedet",,,,,,,member,member,member,master,master,start
BRGA818,15011650C,15,1,1650,7228,Francois,Coppens,"Francois, Coppens",,,,,,,member,member,member,meesterszoon,master's son,start
BRGA818,15011650D,15,1,1650,92,Francisco,Martini,Francisco J Martini,,,researcher,male,,https://www.wikidata.org/wiki/Q53048707,member,member,member,master,master,start
BRGA818,15021607A,15,2,1607,6250,Nicolaes,Van Herp,"Nicolaes, Van Herp",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15021607A,15,2,1607,6065,Francois,Tons,"Francois, Tons",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15021607B,15,2,1607,6253,Balthasar,Bolion,"Balthasar, Bolion",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15021607B,15,2,1607,6255,Cornelis,De Bloyer,"Cornelis, De Bloyer",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15021608,15,2,1608,6673,Jan,Marco,"Jan, Marco",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15021608,15,2,1608,6042,Hendrick,De Vries,"Hendrick, De Vries",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15021610,15,2,1610,6190,Wouter,Janssens,"Wouter, Janssens",,,,,,,member,member,member,master,master,start
BRGA818,15021642,15,2,1642,2928,Cornelis,Gillis,"Cornelis, Gillis",,,,,,,member,member,member,meesterszoon,master's son,start
BRGA818,15021642,15,2,1642,3082,Cornelis,Gillis,"Cornelis, Gillis",,,,,,,member,member,member,master,master,
BRGA818,15021663,15,2,1663,5392,Judocus,Van Dormael,"Judocus, Van Dormael",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,15021663,15,2,1663,3138,Jan,Cortois,"Jan, Cortois",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,15021667,15,2,1667,3749,Michiel,Fortuyn,"Michiel, Fortuyn",,,,,,,painter,painter,painter,master,master,start
BRGA818,15021667,15,2,1667,3749,Michiel,Fortuyn,"Michiel, Fortuyn",,,,,,,painter,painter,painter,apprentice,apprentice,former
BRGA818,15021667,15,2,1667,3277,Johannes,De Loes,"Johannes, De Loes",,,,,,,painter,painter,painter,leermeester,mentor,former
BRGA818,15021682A,15,2,1682,5524,Jan Baptist,Tel,"Jan Baptist, Tel",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15021682A,15,2,1682,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,painter,painter,painter,leermeester,mentor,start
BRGA818,15021682B,15,2,1682,5526,Peter,Van der Belen,"Peter, Van der Belen",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15021682B,15,2,1682,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,painter,painter,painter,leermeester,mentor,start
BRGA818,15021682C,15,2,1682,5529,Hendrick,Cortois,"Hendrick, Cortois",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,15021682C,15,2,1682,5374,Bartholomeus,Cortois,"Bartholomeus, Cortois",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,15031610,15,3,1610,6477,Jan,Van Lyven,"Jan, Van Lyven",,,,,,,member,member,member,master,master,start
BRGA818,15031614A,15,3,1614,3021,Cornelis,Kerckjans,"Cornelis, Kerckjans",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15031614A,15,3,1614,6684,Jacob,Hanebal,"Jacob, Hanebal",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15031614B,15,3,1614,6905,Peter,Hendrickx,"Peter, Hendrickx",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15031614B,15,3,1614,6042,Hendrick,De Vries,"Hendrick, De Vries",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15031616,15,3,1616,6802,Jacques,Foucquier,Jacques Fouquier,Antwerp,court painter,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q327364,member,member,painter,master,master,start
,,,,,,,,,,court painter,visual artist,,France,,,,member,,,
BRGA818,15031616,15,3,1616,6802,Jacques,Foucquier,Jacques Fouquier,Antwerp,court painter,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q327364,member,member,painter,apprentice,apprentice,former
,,,,,,,,,,court painter,visual artist,,France,,,,member,,,
BRGA818,15031616,15,3,1616,6804,Artus,Van Laecken,"Artus, Van Laecken",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,15031630,15,3,1630,2896,Peter Francois,Carega,"Peter Francois, Carega",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15031630,15,3,1630,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,painter,painter,painter,leermeester,mentor,start
BRGA818,15031682,15,3,1682,5542,Francois,Reps,"Francois, Reps",,,,,,,painter,painter,painter,master,master,start
BRGA818,15051613,15,5,1613,6872,Hans,Doms,"Hans, Doms",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15051613,15,5,1613,6468,Peter,Van Potteloy,"Peter, Van Potteloy",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15051618,15,5,1618,6707,Peter,Van Assche,"Peter, Van Assche",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15051618,15,5,1618,6104,Jan Baptist,Grondone,"Jan Baptist, Grondone",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15051628A,15,5,1628,6332,Jan,De Roy,"Jan, De Roy",,,,,,,member,member,member,master,master,start
BRGA818,15051628B,15,5,1628,480,Louis,De Vadder,Lodewijk de Vadder,Grimbergen,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q1374732,member,member,painter,master,master,start
,,,,,,,,,,,printmaker,,,,,,member,,,
BRGA818,15051663,15,5,1663,532,Louis,Cousin,Louis Cousin,Paris,president,economist,male,France,,painter,painter,painter,leermeester,mentor,start
,,,,,,,,,,seat 3 of the Académie française,linguist,,,,,,member,,,
,,,,,,,,,,,historian,,,,,,member,,,
,,,,,,,,,,,translator,,,,,,member,,,
,,,,,,,,,,,lawyer,,,,,,member,,,
BRGA818,15051663,15,5,1663,5611,Tobias,Schoonemans,"Tobias, Schoonemans",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,15051677,15,5,1677,5385,Nicolaes,Van Geel,"Nicolaes, Van Geel",,,,,,,painter,painter,painter,master,master,start
BRGA818,15061618,15,6,1618,2895,Maerten,Lambillot,"Maerten, Lambillot",,,,,,,painter,painter,painter,master,master,start
BRGA818,15061644,15,6,1644,2993,Peter,Adriaensen,"Peter, Adriaensen",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15061644,15,6,1644,2852,Nicolaes,Schinckels,"Nicolaes, Schinckels",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15061649,15,6,1649,3099,Maerten,Laerelinckel,"Maerten, Laerelinckel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15061649,15,6,1649,3100,Jan,Wauters,Jan Wauters,,,radio personality,male,Belgium,https://www.wikidata.org/wiki/Q1838720,member,member,member,leermeester,mentor,start
BRGA818,15071632,15,7,1632,6859,Jan,De Potter,Jan de Potter,,,,male,,https://www.wikidata.org/wiki/Q122241277,member,member,member,master,master,start
BRGA818,15071641,15,7,1641,2875,Jacques,Loots,Jacques Loots,,,actor,male,South Africa,https://www.wikidata.org/wiki/Q13035021,painter,painter,painter,apprentice,apprentice,start
BRGA818,15071641,15,7,1641,2900,Willem,Lauwers,"Willem, Lauwers",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,15071642,15,7,1642,92,Francisco,Martini,Francisco J Martini,,,researcher,male,,https://www.wikidata.org/wiki/Q53048707,member,member,member,apprentice,apprentice,start
BRGA818,15071642,15,7,1642,2838,Gerard,Van Hoochstadt,"Gerard, Van Hoochstadt",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15071652,15,7,1652,3172,Antoon,Daems,"Antoon, Daems",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,15071652,15,7,1652,3041,Carel Alexander,Van Geel,"Carel Alexander, Van Geel",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,15071666,15,7,1666,5540,Francois,Reurbis,"Francois, Reurbis",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,15071666,15,7,1666,5492,Artus,De Kemp,"Artus, De Kemp",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,15081627,15,8,1627,6960,Gaerue,De Hey,"Gaerue, De Hey",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,15081627,15,8,1627,6706,Peter,Bert,"Peter, Bert",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
